"idx","AID","address","lat","lon"
6717,"A792037","9207 Sautelle Ln in Austin (TX)",30.206449,-97.878614
6718,"A792038","3401 Redbud Trl in Austin (TX)",30.291674,-97.797613
6719,"A792040","3226 W Slaughter Ln in Austin (TX)",30.181532,-97.84472
6720,"A792041","Austin (TX)",-1.0,-1.0
6721,"A792041","Austin (TX)",-1.0,-1.0
6722,"A792042","Austin (TX)",-1.0,-1.0
6723,"A792043","Austin (TX)",-1.0,-1.0
6724,"A792044","11701 Metric Boulevard in Austin (TX)",30.396528,-97.704638
6725,"A792045","11701 Metric Boulevard in Austin (TX)",30.396528,-97.704638
6726,"A792046","6603 Nasco in Austin (TX)",30.343395,-97.741169
6727,"A792047","16419 Fm 969 Rd in Travis (TX)",30.247806,-97.58113
6728,"A792049","16419 Fm 969 Rd in Travis (TX)",30.247806,-97.58113
6729,"A792050","16419 Fm 969 Rd in Travis (TX)",30.247806,-97.58113
6730,"A792051","Round Mountain in Travis (TX)",-1.0,-1.0
6731,"A792053","12034 Research Blvd in Austin (TX)",30.425271,-97.752875
6732,"A792054","6800 Westgate Blvd in Austin (TX)",-1.0,-1.0
6733,"A792055","8405 Old Bee Cave Rd in Austin (TX)",-1.0,-1.0
6734,"A792056","Austin (TX)",-1.0,-1.0
6735,"A792057","14233 The Lakes Boulevard in Travis (TX)",30.430017,-97.665758
6736,"A792058","Elroy Road And Mcangus in Travis (TX)",-1.0,-1.0
6737,"A792059","110 East 2Nd in Austin (TX)",30.264673,-97.743795
6738,"A792060","110 East 2Nd in Austin (TX)",30.264673,-97.743795
6739,"A792061","20810 Galilee in Austin (TX)",-1.0,-1.0
6740,"A792063","4618 East William Cannon in Austin (TX)",30.1824,-97.752281
6741,"A792065","414 Thompson Lane in Austin (TX)",30.240851,-97.68339
6742,"A792066","4507 Magin Meadow Drive in Austin (TX)",30.178463,-97.758118
6743,"A792067","Austin (TX)",-1.0,-1.0
6744,"A792068","Highway 71 in Austin (TX)",-1.0,-1.0
6745,"A792070","Austin (TX)",-1.0,-1.0
6746,"A792071","West Cesar Chavez in Austin (TX)",-1.0,-1.0
6747,"A792072","Riverside And Highway 71 in Austin (TX)",-1.0,-1.0
6748,"A792073","Austin (TX)",-1.0,-1.0
6749,"A792074","Austin (TX)",-1.0,-1.0
6750,"A792075","8207 Canoga Avenue in Austin (TX)",30.284123,-97.634631
6751,"A792077","7109 Burleson Manor Road in Travis (TX)",30.270393,-97.523053
6752,"A792078","6410 Distant View Drive in Austin (TX)",-1.0,-1.0
6753,"A792079","6410 Distant View Drive in Austin (TX)",-1.0,-1.0
6754,"A792080","6410 Distant View Drive in Austin (TX)",-1.0,-1.0
6755,"A792081","6410 Distant View Drive in Austin (TX)",-1.0,-1.0
6756,"A792082","6410 Distant View Drive in Austin (TX)",-1.0,-1.0
6757,"A792084","East 5Th Street in Austin (TX)",-1.0,-1.0
6758,"A792088","Rundberg And North Plaza in Austin (TX)",-1.0,-1.0
6759,"A792092","608 Sherry Drive in Travis (TX)",-1.0,-1.0
6760,"A792093","608 Sherry Drive in Travis (TX)",-1.0,-1.0
6761,"A792096","7601 Daffan in Austin (TX)",30.314025,-97.621215
6762,"A792097","East Stasssney Lane And South Pleasant Valley Road in Austin (TX)",-1.0,-1.0
6763,"A792097","2504 Dove Dr in Austin (TX)",30.19174,-97.752524
6764,"A792099","William Cannon And Pleasant Valley in Austin (TX)",-1.0,-1.0
6765,"A792100","William Cannon And Pleasant Valley in Austin (TX)",-1.0,-1.0
6766,"A792101","William Cannon And Pleasant Valley in Austin (TX)",-1.0,-1.0
6767,"A792102","2610 Monarch in Austin (TX)",30.180491,-97.830971
6768,"A792103","10804 Mc Angus Rd in Travis (TX)",-1.0,-1.0
6769,"A792105","Robert Wooding & Moorland in Austin (TX)",-1.0,-1.0
6770,"A792107","Austin (TX)",-1.0,-1.0
6771,"A792108","Austin (TX)",-1.0,-1.0
6772,"A792109","Austin (TX)",-1.0,-1.0
6773,"A792110","Austin (TX)",-1.0,-1.0
6774,"A792111","Austin (TX)",-1.0,-1.0
6775,"A792112","12034 Research Blvd in Austin (TX)",30.425271,-97.752875
6776,"A792116","12118 Walnut Park Crossing in Austin (TX)",30.392755,-97.676733
6777,"A792118","1600 Wickersham Lane in Austin (TX)",30.236474,-97.718744
6778,"A792118","7100 Shadywood Drive in Austin (TX)",30.191484,-97.787017
6779,"A792119","2405 East 2Nd Street in Austin (TX)",30.25533,-97.71705
6780,"A792120","Cameron Road And Schmidt Lane in Travis (TX)",-1.0,-1.0
6781,"A792122","Austin (TX)",-1.0,-1.0
6782,"A792124","8601 Clarewood Drive in Austin (TX)",30.362426,-97.71321
6783,"A792125","8601 Clarewood Drive in Austin (TX)",30.362426,-97.71321
6784,"A792126","8601 Clarewood Drive in Austin (TX)",30.362426,-97.71321
6785,"A792127","8601 Clarewood Drive in Austin (TX)",30.362426,-97.71321
6786,"A792128","Austin (TX)",-1.0,-1.0
6787,"A792128","Austin (TX)",-1.0,-1.0
6788,"A792129","Austin (TX)",-1.0,-1.0
6789,"A792132","15424 Fm 1825 in Austin (TX)",30.448639,-97.661603
6790,"A792137","Airport Boulevard And Levander Loop in Austin (TX)",-1.0,-1.0
6791,"A792147","Craigwood Drive in Austin (TX)",-1.0,-1.0
6792,"A792150","1501 Canon Yeomans Trail in Austin (TX)",30.157028,-97.82936
6793,"A792152","6904 Aries Ln in Austin (TX)",30.297804,-97.643579
6794,"A792153","6001 W Parmer Ln in Austin (TX)",30.442058,-97.744064
6795,"A792154","1000 San Marcos Street in Austin (TX)",30.268934,-97.731396
6796,"A792157","Dean Keaton And San Jacinto in Austin (TX)",-1.0,-1.0
6797,"A792157","Austin (TX)",-1.0,-1.0
6798,"A792158","Dean Keaton And San Jacinto in Austin (TX)",-1.0,-1.0
6799,"A792158","814 Sheraton Avenue in Austin (TX)",30.209682,-97.762534
6800,"A792160","5515 Woodrow Avenue in Austin (TX)",30.327232,-97.733344
6801,"A792161","5515 Woodrow Avenue in Austin (TX)",30.327232,-97.733344
6802,"A792162","17501 Glass Road in Manor (TX)",-1.0,-1.0
6803,"A792163","4434 Frontier Trail in Austin (TX)",30.231409,-97.795764
6804,"A792165","4206 Kilgore Lane in Austin (TX)",30.419678,-97.72396
6805,"A792167","2014 Melissa Oaks Lane in Austin (TX)",30.158282,-97.781102
6806,"A792168","9811 Anderson Mill Drive in Austin (TX)",-1.0,-1.0
6807,"A792169","14624 Hamilton Pool Rd in Travis (TX)",30.307556,-97.972431
6808,"A792170","Winwick Way And Equestrian Trail in Austin (TX)",-1.0,-1.0
6809,"A792171","Manor (TX)",-1.0,-1.0
6810,"A792172","Manor (TX)",-1.0,-1.0
6811,"A792173","905 Payne Avenue in Austin (TX)",30.332821,-97.723593
6812,"A792176","124 West Anderson Lane in Austin (TX)",30.344704,-97.705244
6813,"A792177","4705 Leather Leaf Trail in Austin (TX)",-1.0,-1.0
6814,"A792178","4705 Leather Leaf Trail in Austin (TX)",-1.0,-1.0
6815,"A792179","4705 Leather Leaf Trail in Austin (TX)",-1.0,-1.0
6816,"A792180","4705 Leather Leaf Trail in Austin (TX)",-1.0,-1.0
6817,"A792183","Thompkins Drive And Shropshire in Austin (TX)",-1.0,-1.0
6818,"A792184","120 Acapulco Drive in Travis (TX)",30.378061,-97.972893
6819,"A792185","120 Acapulco Drive in Travis (TX)",30.378061,-97.972893
6820,"A792186","120 Acapulco Drive in Travis (TX)",30.378061,-97.972893
6821,"A792186","Austin (TX)",-1.0,-1.0
6822,"A792187","120 Acapulco Drive in Travis (TX)",30.378061,-97.972893
6823,"A792188","120 Acapulco Drive in Travis (TX)",30.378061,-97.972893
6824,"A792189","120 Acapulco Drive in Travis (TX)",30.378061,-97.972893
6825,"A792190","120 Acapulco Drive in Travis (TX)",30.378061,-97.972893
6826,"A792191","120 Acapulco Drive in Travis (TX)",30.378061,-97.972893
6827,"A792192","10608 Tramonto Drive in Austin (TX)",30.166204,-97.835195
6828,"A792194","10510 Man O War in Austin (TX)",-1.0,-1.0
6829,"A792194","13809 Hoakson Road in Travis (TX)",-1.0,-1.0
6830,"A792196","10510 Man O War in Austin (TX)",-1.0,-1.0
6831,"A792197","1317 Hyman Ln in Austin (TX)",30.223935,-97.673039
6832,"A792197","Travis (TX)",-1.0,-1.0
6833,"A792197","1601 Royal Crest Drive in Austin (TX)",30.238588,-97.730012
6834,"A792198","9900 West Parmer Lane in Austin (TX)",30.486591,-97.77011
6835,"A792200","8800 S 1St in Austin (TX)",-1.0,-1.0
6836,"A792205","Rockridge And William Cannon in Austin (TX)",-1.0,-1.0
6837,"A792205","12817 Ranft Cv in Austin (TX)",30.17533,-97.618118
6838,"A792206","1624 E Howard Lane in Austin (TX)",30.404614,-97.638515
6839,"A792210","905 Payne Avenue in Austin (TX)",30.332821,-97.723593
6840,"A792211","905 Payne Avenue in Austin (TX)",30.332821,-97.723593
6841,"A792212","905 Payne Avenue in Austin (TX)",30.332821,-97.723593
6842,"A792213","905 Payne Avenue in Austin (TX)",30.332821,-97.723593
6843,"A792215","Vargas Road And Santos Street in Austin (TX)",-1.0,-1.0
6844,"A792216","5111 Cloverfield in Austin (TX)",-1.0,-1.0
6845,"A792220","800 Lavaca in Austin (TX)",30.278607,-97.741566
6846,"A792222","11717 Mc Angus in Travis (TX)",-1.0,-1.0
6847,"A792222","Austin (TX)",-1.0,-1.0
6848,"A792224","2302 East William Cannon Drive in Austin (TX)",30.186603,-97.758213
6849,"A792226","183 And Duval in Austin (TX)",-1.0,-1.0
6850,"A792228","7324 Colony Park in Austin (TX)",30.301236,-97.643837
6851,"A792229","183 And Cardinal Loop in Austin (TX)",-1.0,-1.0
6852,"A792230","914 Acorn Oaks in Austin (TX)",30.194983,-97.795071
6853,"A792231","5201 Ross Rd in Travis (TX)",30.177605,-97.610631
6854,"A792232","Airport And 18Th Street in Austin (TX)",-1.0,-1.0
6855,"A792235","Pearce Lane And Tollway 130 in Travis (TX)",-1.0,-1.0
6856,"A792236","4701 Monterey Oaks Boulevrd in Austin (TX)",-1.0,-1.0
6857,"A792237","7014 Elroy in Travis (TX)",30.157023,-97.643691
6858,"A792238","908 Cesar Chavez in Austin (TX)",30.264421,-97.73321
6859,"A792238","Red River And Cesar Chavez in Austin (TX)",-1.0,-1.0
6860,"A792238","2803 Sweeney Lane in Austin (TX)",30.306555,-97.680673
6861,"A792238","Red River And Cesar Chavez in Austin (TX)",-1.0,-1.0
6862,"A792238","500 East Cesar Chavez Street in Austin (TX)",30.263598,-97.739746
6863,"A792238","Cesar Chavez And Interstate 35 in Austin (TX)",-1.0,-1.0
6864,"A792238","3000 Oaks Springs in Austin (TX)",30.418568,-97.72944
6865,"A792239","2401 Apple Valley Circle in Austin (TX)",30.138374,-97.790949
6866,"A792240","2401 Appley Valley Circle in Austin (TX)",-1.0,-1.0
6867,"A792241","Brodie Lane And Accomac Drive in Austin (TX)",-1.0,-1.0
6868,"A792242","Lightsey Road in Austin (TX)",-1.0,-1.0
6869,"A792243","Lightsey Road in Austin (TX)",-1.0,-1.0
6870,"A792244","Lightsey Road in Austin (TX)",-1.0,-1.0
6871,"A792245","Lightsey Road in Austin (TX)",-1.0,-1.0
6872,"A792246","Lightsey Road in Austin (TX)",-1.0,-1.0
6873,"A792247","Lightsey Road in Austin (TX)",-1.0,-1.0
6874,"A792248","Lightsey Road in Austin (TX)",-1.0,-1.0
6875,"A792249","1915 Rue De St Topez in Austin (TX)",-1.0,-1.0
6876,"A792250","2101 West Anderson Lane in Austin (TX)",30.354631,-97.728247
6877,"A792251","2101 West Anderson Lane in Austin (TX)",30.354631,-97.728247
6878,"A792252","2101 West Anderson Lane in Austin (TX)",30.354631,-97.728247
6879,"A792253","2101 West Anderson Lane in Austin (TX)",30.354631,-97.728247
6880,"A792254","2101 West Anderson Lane in Austin (TX)",30.354631,-97.728247
6881,"A792255","2101 West Anderson Lane in Austin (TX)",30.354631,-97.728247
6882,"A792256","2101 West Anderson Lane in Austin (TX)",30.354631,-97.728247
6883,"A792257","305 West 35Th Street in Austin (TX)",30.299733,-97.736832
6884,"A792258","305 West 35Th Street in Austin (TX)",30.299733,-97.736832
6885,"A792259","Austin (TX)",-1.0,-1.0
6886,"A792259","North Lamar And Brownie Drive in Austin (TX)",-1.0,-1.0
6887,"A792260","2101 West Anderson Lane in Austin (TX)",30.354631,-97.728247
6888,"A792261","Austin (TX)",-1.0,-1.0
6889,"A792263","11213 Bright Leaf Ter in Austin (TX)",30.156028,-97.832122
6890,"A792264","14008 Cypress Drive in Pflugerville (TX)",-1.0,-1.0
6891,"A792265","Sam Rayburn Drive in Austin (TX)",-1.0,-1.0
6892,"A792266","Sam Rayburn Drive in Austin (TX)",-1.0,-1.0
6893,"A792267","Sam Rayburn Drive in Austin (TX)",-1.0,-1.0
6894,"A792271","13828 Spring Heath Road in Pflugerville (TX)",-1.0,-1.0
6895,"A792272","13828 Spring Heath Road in Pflugerville (TX)",-1.0,-1.0
6896,"A792272","Ross Road And Highway 71 in Travis (TX)",-1.0,-1.0
6897,"A792273","13828 Spring Heath Road in Pflugerville (TX)",-1.0,-1.0
6898,"A792273","Ross Road And Highway 71 in Travis (TX)",-1.0,-1.0
6899,"A792274","904 Wagon Trail in Austin (TX)",30.378839,-97.69152
6900,"A792279","Wolf Lane And Highway 71 in Travis (TX)",-1.0,-1.0
6901,"A792280","2017 Payne Avnue in Austin (TX)",-1.0,-1.0
6902,"A792281","Austin (TX)",-1.0,-1.0
6903,"A792282","7607 Blessing in Austin (TX)",30.333439,-97.691639
6904,"A792283","Sautelle Lane And Mesa Grande in Austin (TX)",-1.0,-1.0
6905,"A792283","1600 Wickersham Lane in Austin (TX)",30.236474,-97.718744
6906,"A792284","Sautelle Lane And Mesa Grande in Austin (TX)",-1.0,-1.0
6907,"A792285","Austin (TX)",-1.0,-1.0
6908,"A792287","6422 Us 183 in Austin (TX)",30.22093,-97.683092
6909,"A792288","6422 Us 183 in Austin (TX)",30.22093,-97.683092
6910,"A792289","13021 Dessau Road in Austin (TX)",30.391433,-97.646232
6911,"A792290","7610-B 15Th Avenue in Austin (TX)",-1.0,-1.0
6912,"A792291","6422 Us 183 in Austin (TX)",30.22093,-97.683092
6913,"A792292","9971 Quail Boulevard in Austin (TX)",30.370383,-97.700297
6914,"A792293","7610 Cameron Road in Austin (TX)",30.331876,-97.688423
6915,"A792293","Austin (TX)",-1.0,-1.0
6916,"A792294","7610 Cameron Road in Austin (TX)",30.331876,-97.688423
6917,"A792295","7610 Cameron Road in Austin (TX)",30.331876,-97.688423
6918,"A792296","7610 Cameron Road in Austin (TX)",30.331876,-97.688423
6919,"A792297","8107 Cottage Roase Drive in Austin (TX)",-1.0,-1.0
6920,"A792298","1201 Payton Gin in Austin (TX)",30.359656,-97.707329
6921,"A792299","Sanger Dr in Austin (TX)",-1.0,-1.0
6922,"A792300","Sanger Dr in Austin (TX)",-1.0,-1.0
6923,"A792301","12034 Research in Austin (TX)",30.425271,-97.752875
6924,"A792301","Metric in Austin (TX)",-1.0,-1.0
6925,"A792303","1603 East Oltorf St in Austin (TX)",30.232901,-97.740294
6926,"A792304","4434 Frontier Trail in Austin (TX)",30.231409,-97.795764
6927,"A792305","901 East 38 And A Half Street in Austin (TX)",-1.0,-1.0
6928,"A792309","4601 Craigwood in Austin (TX)",30.28061,-97.66047
6929,"A792310","Austin (TX)",-1.0,-1.0
6930,"A792311","Austin (TX)",-1.0,-1.0
6931,"A792312","812 And Elroy in Travis (TX)",-1.0,-1.0
6932,"A792312","Manor (TX)",-1.0,-1.0
6933,"A792313","812 And Elroy in Travis (TX)",-1.0,-1.0
6934,"A792314","812 And Elroy in Travis (TX)",-1.0,-1.0
6935,"A792315","812 And Elroy in Travis (TX)",-1.0,-1.0
6936,"A792316","Bois D Arc in Manor (TX)",-1.0,-1.0
6937,"A792319","Stassney And Manchaca in Austin (TX)",-1.0,-1.0
6938,"A792320","10506 Bilbrook Place in Austin (TX)",30.159959,-97.817137
6939,"A792320","Austin (TX)",-1.0,-1.0
6940,"A792320","9932 Comely Bend in Manor (TX)",30.298867,-97.553462
6941,"A792322","5804 Saticoy Drive in Austin (TX)",30.286206,-97.639708
6942,"A792323","3465 Willowrun Drive in Austin (TX)",30.225625,-97.753867
6943,"A792324","3465 Willowrun Drive in Austin (TX)",30.225625,-97.753867
6944,"A792325","3465 Willowrun Drive in Austin (TX)",30.225625,-97.753867
6945,"A792326","3465 Willowrun Drive in Austin (TX)",30.225625,-97.753867
6946,"A792327","3465 Willowrun Drive in Austin (TX)",30.225625,-97.753867
6947,"A792328","15301 Velias Way in Pflugerville (TX)",-1.0,-1.0
6948,"A792330","14315 Old Manor in Manor (TX)",30.370064,-97.532148
6949,"A792331","14315 Old Manor in Manor (TX)",30.370064,-97.532148
6950,"A792332","14315 Old Manor in Manor (TX)",30.370064,-97.532148
6951,"A792333","14315 Old Manor in Manor (TX)",30.370064,-97.532148
6952,"A792334","8501 Shenadoah Drive in Austin (TX)",-1.0,-1.0
6953,"A792335","Meador in Austin (TX)",-1.0,-1.0
6954,"A792336","Meador in Austin (TX)",-1.0,-1.0
6955,"A792338","14912 Fagerquist Road in Travis (TX)",30.137958,-97.607207
6956,"A792339","14912 Fagerquist Road in Travis (TX)",30.137958,-97.607207
6957,"A792340","20630 Coupland in Travis (TX)",-1.0,-1.0
6958,"A792340","Austin (TX)",-1.0,-1.0
6959,"A792341","20630 Coupland in Travis (TX)",-1.0,-1.0
6960,"A792342","20630 Coupland in Travis (TX)",-1.0,-1.0
6961,"A792343","20630 Coupland in Travis (TX)",-1.0,-1.0
6962,"A792344","20630 Coupland in Travis (TX)",-1.0,-1.0
6963,"A792345","20630 Coupland in Travis (TX)",-1.0,-1.0
6964,"A792346","20630 Coupland in Travis (TX)",-1.0,-1.0
6965,"A792348","14106 Handel Drive in Austin (TX)",30.412677,-97.634664
6966,"A792348","Tudor House Road And Dessau Road in Austin (TX)",-1.0,-1.0
6967,"A792351","9323 Manacha Road in Austin (TX)",-1.0,-1.0
6968,"A792352","9323 Manacha Road in Austin (TX)",-1.0,-1.0
6969,"A792353","3001 S Fm 973 in Austin (TX)",30.160351,-97.66455
6970,"A792355","4320 Airport Blvd in Austin (TX)",30.2994,-97.711416
6971,"A792356","4320 Airport Blvd in Austin (TX)",30.2994,-97.711416
6972,"A792357","Slaughter And Manachaca in Austin (TX)",-1.0,-1.0
6973,"A792358","4320 Airport Blvd in Austin (TX)",30.2994,-97.711416
6974,"A792359","4320 Airport Blvd in Austin (TX)",30.2994,-97.711416
6975,"A792361","4320 Airport Blvd in Austin (TX)",30.2994,-97.711416
6976,"A792362","15 Waller St in Austin (TX)",30.252366,-97.733468
6977,"A792363","Austin (TX)",-1.0,-1.0
6978,"A792363","4620 Marlo Drive in Austin (TX)",30.290941,-97.685246
6979,"A792366","701 Woodward in Austin (TX)",30.225402,-97.752067
6980,"A792367","701 Woodward in Austin (TX)",30.225402,-97.752067
6981,"A792368","701 Woodward in Austin (TX)",30.225402,-97.752067
6982,"A792369","701 Woodward in Austin (TX)",30.225402,-97.752067
6983,"A792371","701 Woodward in Austin (TX)",30.225402,-97.752067
6984,"A792372","701 Woodward in Austin (TX)",30.225402,-97.752067
6985,"A792375","East 7Th And Tillery in Austin (TX)",-1.0,-1.0
6986,"A792376","1178 Ridgeway Drive in Austin (TX)",30.274259,-97.704314
6987,"A792377","Tisdale in Austin (TX)",-1.0,-1.0
6988,"A792378","Tisdale in Austin (TX)",-1.0,-1.0
6989,"A792379","Tisdale in Austin (TX)",-1.0,-1.0
6990,"A792380","3011 Lamar in Austin (TX)",30.299771,-97.746071
6991,"A792382","Manor (TX)",-1.0,-1.0
6992,"A792382","4609 Destinys Gate Drive in Austin (TX)",30.430603,-97.718834
6993,"A792383","Manor (TX)",-1.0,-1.0
6994,"A792384","Manor (TX)",-1.0,-1.0
6995,"A792385","Manor (TX)",-1.0,-1.0
6996,"A792386","Manor (TX)",-1.0,-1.0
6997,"A792387","Manor (TX)",-1.0,-1.0
6998,"A792388","7000 Decker Lane in Austin (TX)",30.291113,-97.628035
6999,"A792389","7000 Decker Lane in Austin (TX)",30.291113,-97.628035
7000,"A792391","7700 Springdale Road in Travis (TX)",30.317751,-97.661995
7001,"A792391","5701 Johnny Morris in Austin (TX)",30.292222,-97.651915
7002,"A792391","5507 Purple Sage Dr in Austin (TX)",30.309542,-97.655471
7003,"A792393","8220 W Sh71 in Austin (TX)",-1.0,-1.0
7004,"A792395","Austin (TX)",-1.0,-1.0
7005,"A792397","8501 Lindon Road in Travis (TX)",-1.0,-1.0
7006,"A792401","2800 Lyons Road in Austin (TX)",30.263973,-97.7074
7007,"A792401","Bolm Rd & Shady Ln in Austin (TX)",-1.0,-1.0
7008,"A792402","2408 Monarch Dr in Austin (TX)",30.179347,-97.828565
7009,"A792403","2408 Monarch Dr in Austin (TX)",30.179347,-97.828565
7010,"A792404","2408 Monarch Dr in Austin (TX)",30.179347,-97.828565
7011,"A792405","113 Lightsey in Austin (TX)",30.239737,-97.778093
7012,"A792406","2408 Monarch Dr in Austin (TX)",30.179347,-97.828565
7013,"A792407","2408 Monarch Dr in Austin (TX)",30.179347,-97.828565
7014,"A792408","2408 Monarch Dr in Austin (TX)",30.179347,-97.828565
7015,"A792409","2408 Monarch Dr in Austin (TX)",30.179347,-97.828565
7016,"A792410","Kimble Cove in Austin (TX)",-1.0,-1.0
7017,"A792410","8605 Putnam Dr in Austin (TX)",30.365157,-97.721013
7018,"A792411","2408 Monarch Dr in Austin (TX)",30.179347,-97.828565
7019,"A792412","Kimble Cove in Austin (TX)",-1.0,-1.0
7020,"A792412","Austin (TX)",-1.0,-1.0
7021,"A792413","2408 Monarch Dr in Austin (TX)",30.179347,-97.828565
7022,"A792414","2408 Monarch Dr in Austin (TX)",30.179347,-97.828565
7023,"A792415","Hunters Bend in Austin (TX)",-1.0,-1.0
7024,"A792416","2408 Monarch Dr in Austin (TX)",30.179347,-97.828565
7025,"A792417","2408 Monarch Dr in Austin (TX)",30.179347,-97.828565
7026,"A792418","1423 Tuffit Lane in Austin (TX)",30.380769,-97.658329
7027,"A792419","2408 Thrasher Lane in Austin (TX)",30.21877,-97.704027
7028,"A792420","Travis (TX)",-1.0,-1.0
7029,"A792422","Richardine in Austin (TX)",-1.0,-1.0
7030,"A792424","Williamson Road And Creedmoor Road in Travis (TX)",-1.0,-1.0
7031,"A792426","Austin (TX)",-1.0,-1.0
7032,"A792427","Austin (TX)",-1.0,-1.0
7033,"A792428","2104 E Anderson Lane in Austin (TX)",30.330016,-97.678173
7034,"A792430","2104 E Anderson Lane in Austin (TX)",30.330016,-97.678173
7035,"A792432","Rosewood And Chicon in Austin (TX)",-1.0,-1.0
7036,"A792433","Rosewood And Chicon in Austin (TX)",-1.0,-1.0
7037,"A792433","Austin (TX)",-1.0,-1.0
7038,"A792434","1401 Estrallas Drive in Austin (TX)",-1.0,-1.0
7039,"A792435","1156 West Cesar Chavez Street in Austin (TX)",30.269672,-97.759772
7040,"A792436","1156 West Cesar Chavez Street in Austin (TX)",30.269672,-97.759772
7041,"A792437","1156 West Cesar Chavez Street in Austin (TX)",30.269672,-97.759772
